notas_tecnicas_id,id_nota_hoja,nombre_nota,procedimiento_id,cups,nombre_procedimiento,tarifa
1017,2,NUEVA EPS CAPITA,212,902221,RECUENTO DE PLAQUETAS MANUAL,0.00
871,2,NUEVA EPS CAPITA,215,903026,MICROALBUMINURIA AUTOMATIZADA EN ORINA PARCIAL,0.00
870,2,NUEVA EPS CAPITA,218,903426,HEMOGLOBINA GLICOSILADA AUTOMATIZADA,0.00
869,2,NUEVA EPS CAPITA,219,903427,HEMOGLOBINA GLICOSILADA MANUAL O SEMIAUTOMATIZADA,0.00
1016,2,NUEVA EPS CAPITA,633,903436,"TROPONINA I, CUALITATIVA",0.00
1015,2,NUEVA EPS CAPITA,634,903437,"TROPONINA I, CUANTITATIVA",0.00
1014,2,NUEVA EPS CAPITA,635,903438,TROPONINA T. CUALITATIVA,0.00
1013,2,NUEVA EPS CAPITA,636,903439,TROPONINA T. CUANTITATIVA +,0.00
1012,2,NUEVA EPS CAPITA,220,903801,ACIDO URICO EN SUERO U OTROS FLUIDOS,0.00
1011,2,NUEVA EPS CAPITA,221,903802,ACIDO URICO EN ORINA DE 24 HORAS,0.00
868,2,NUEVA EPS CAPITA,222,903803,ALBUMINA EN SUERO U OTROS FLUIDOS,0.00
1010,2,NUEVA EPS CAPITA,225,903809,BILIRRUBINAS TOTAL Y DIRECTA,0.00
1009,2,NUEVA EPS CAPITA,226,903810,CALCIO SEMIAUTOMATIZADO,0.00
1008,2,NUEVA EPS CAPITA,227,903815,COLESTEROL DE ALTA DENSIDAD,0.00
1007,2,NUEVA EPS CAPITA,717,903815-PYP,COLESTEROL DE ALTA DENSIDAD [HDL](6037),0.00
1006,2,NUEVA EPS CAPITA,228,903816,COLESTEROL DE BAJA DENSIDAD SEMIAUTOMATIZADO,0.00
1005,2,NUEVA EPS CAPITA,718,903816-PYP,COLESTEROL DE BAJA DENSIDAD SEMIAUTOMATIZADO(6038),0.00
1004,2,NUEVA EPS CAPITA,229,903817,COLESTEROL DE BAJA DENSIDAD [LDL] AUTOMATIZADO,0.00
1003,2,NUEVA EPS CAPITA,230,903818,COLESTEROL TOTAL,0.00
1002,2,NUEVA EPS CAPITA,719,903818-PYP,COLESTEROL TOTAL(6040),0.00
1001,2,NUEVA EPS CAPITA,231,903822,CREATINA,0.00
1000,2,NUEVA EPS CAPITA,232,903823,CREATININA DEPURACION,0.00
999,2,NUEVA EPS CAPITA,233,903824,CREATININA EN ORINA DE 24 HORAS,0.00
867,2,NUEVA EPS CAPITA,637,903825,CREATININA EN ORINA PARCIAL,0.00
998,2,NUEVA EPS CAPITA,234,903826,CUERPOS CETONICOS O CETONAS EN ORINA,0.00
997,2,NUEVA EPS CAPITA,638,903836,FOSFORO EN ORINA DE 24 HORAS,0.00
996,2,NUEVA EPS CAPITA,238,903840,GLUCOSA EN ORINA,0.00
995,2,NUEVA EPS CAPITA,239,903841,GLUCOSA EN SUERO U OTRO FLUIDO DIFERENTE A ORINA,0.00
994,2,NUEVA EPS CAPITA,720,903841-PYP,GLUCOSA EN SUERO. LCR U OTRO FLUIDO DIFERENTE A ORINA(6064),0.00
993,2,NUEVA EPS CAPITA,240,903842,GLUCOSA PRE Y POST CARGA DE GLUCOSA,0.00
992,2,NUEVA EPS CAPITA,241,903843,GLUCOSA PRE Y POST PRANDIAL,0.00
991,2,NUEVA EPS CAPITA,242,903844,GLUCOSA CURVA DE TOLERANCIA,0.00
990,2,NUEVA EPS CAPITA,243,903845,GLUCOSA TEST O’ SULLIVAN,0.00
989,2,NUEVA EPS CAPITA,245,903856,NITROGENO UREICO,0.00
988,2,NUEVA EPS CAPITA,246,903857,NITROGENO UREICO [BUN] EN ORINA DE 24 H +,0.00
987,2,NUEVA EPS CAPITA,247,903859,POTASIO EN SUERO U OTROS FLUIDOS,0.00
986,2,NUEVA EPS CAPITA,639,903860,POTASIO EN ORINA DE 24 H *+,0.00
985,2,NUEVA EPS CAPITA,248,903862,PROTEINAS EN ORINA DE 24 HORAS,0.00
984,2,NUEVA EPS CAPITA,249,903863,PROTEINAS TOTALES EN SUERO Y OTROS FLUIDOS,0.00
983,2,NUEVA EPS CAPITA,250,903864,SODIO EN SUERO U OTROS FLUIDOS,0.00
982,2,NUEVA EPS CAPITA,640,903865,SODIO EN ORINA DE 24 HORAS *+,0.00
981,2,NUEVA EPS CAPITA,253,903868,TRIGLICERIDOS,0.00
980,2,NUEVA EPS CAPITA,721,903868-PYP,TRIGLICERIDOS +(6091),0.00
979,2,NUEVA EPS CAPITA,255,903876,CREATININA EN ORINA PARCIAL,0.00
978,2,NUEVA EPS CAPITA,722,903876-PYP,CREATININA EN ORINA PARCIAL(29843),0.00
977,2,NUEVA EPS CAPITA,256,903883,GLUCOSA SEMIAUTOMATIZADA [GLUCOMETRIA],0.00
976,2,NUEVA EPS CAPITA,257,903895,CREATININA EN SUERO U OTROS FLUIDOS,0.00
975,2,NUEVA EPS CAPITA,260,904508,GONADOTROPINA CORIONICA SUBUNIDAD BETA CUALITATIVA PRUEBA DE EMBARAZO EN ORINA O SUERO,0.00
974,2,NUEVA EPS CAPITA,265,906039,TREPONEMA PALLIDUM ANTICUERPOS (PRUEBA TREPONEMICA) MANUAL O SEMIAUTOMATIZADA O AUTOMATIZADA,0.00
973,2,NUEVA EPS CAPITA,641,906040,TREPONEMA PALLIDUM ANTICUERPOS IG G SEMIAUTOMATIZADO O AUTOMATIZADO,0.00
972,2,NUEVA EPS CAPITA,642,906041,TREPONEMA PALLIDUM ANTICUERPOS IG M SEMIAUTOMATIZADO O AUTOMATIZADO,0.00
971,2,NUEVA EPS CAPITA,274,906218,HEPATITIS B ANTIGENO E [ AG HBE ] SEMIAUTOMATIZADO O AUTOMATIZADO,0.00
970,2,NUEVA EPS CAPITA,643,906219,HEPATITIS A ANTICUERPOS TOTALES SEMIAUTOMATIZADO O AUTOMATIZADO,0.00
969,2,NUEVA EPS CAPITA,278,906223,COPROLOGICO,0.00
866,2,NUEVA EPS CAPITA,279,906241,RUBEOLA ANTICUERPOS IG G AUTOMATIZADO,0.00
968,2,NUEVA EPS CAPITA,283,906249,COPROLOGICO POR CONCENTRACION,0.00
967,2,NUEVA EPS CAPITA,723,906249-PYP,VIRUS DE INMUNODEFICIENCIA HUMANA 1 Y 2 ANTICUERPOS(35057),0.00
865,2,NUEVA EPS CAPITA,645,906611,ANTIGENO ESPECIFICO DE PROSTATA FRACCION LIBRE SEMIAUTOMATIZADO O AUTOMATIZADO,0.00
966,2,NUEVA EPS CAPITA,293,906914,IDENTIFICACION DE OTRO VIRUS ( ESPECIFICA ) POR PRUEBAS MOLECULARES,0.00
965,2,NUEVA EPS CAPITA,294,906915,COOMBS DIRECTO FRACCIONADO MONOESPECIFICO ( INMUNOGLOBULINAS Y FRACCIONES DEL COMPLEMENTO ) POR MICROTECNICA,0.00
964,2,NUEVA EPS CAPITA,724,906915-PYP,PRUEBA NO TREPONEMICA MANUAL(35179),0.00
963,2,NUEVA EPS CAPITA,296,907002,COOMBS DIRECTO FRACCIONADO MONOESPECIFICO ( INMUNOGLOBULINAS Y FRACCIONES DEL COMPLEMENTO ) EN TUBO,0.00
962,2,NUEVA EPS CAPITA,297,907003,COOMBS DIRECTO CUALITATIVO POR MICROTECNICA,0.00
961,2,NUEVA EPS CAPITA,298,907004,COOMBS DIRECTO CUALITATIVO EN TUBO,0.00
960,2,NUEVA EPS CAPITA,299,907005,HEMOCLASIFICACION SISTEMA RH [ ANTIGENO RH D ] POR MICROTECNICA,0.00
959,2,NUEVA EPS CAPITA,300,907008,HEMOCLASIFICACION SISTEMA RH [ ANTIGENO RH D ] EN TUBO,0.00
958,2,NUEVA EPS CAPITA,301,907009,HEMOCLASIFICACION SISTEMA ABO DIRECTA [ HEMOCLASIFICACION GLOBULAR ] POR MICROTECNICA,0.00
957,2,NUEVA EPS CAPITA,302,907106,HEMOCLASIFICACION SISTEMA ABO DIRECTA [ HEMOCLASIFICACION GLOBULAR ] EN TUBO,0.00
956,2,NUEVA EPS CAPITA,725,907106-PYP,UROANALISIS(35182),0.00
955,2,NUEVA EPS CAPITA,647,908436,DETECCION VIRUS DEL PAPILOMA HUMANO PRUEBAS DE ADN,0.00
954,2,NUEVA EPS CAPITA,675,91010816,PRESERVATIVOS (UND),0.00
953,2,NUEVA EPS CAPITA,676,91011354,DISPRO_PRO_POSITIVO INTRAUTERINO T DE COBRE (UND),0.00
952,2,NUEVA EPS CAPITA,310,911015,RADIOGRAFIA DE SENOS PARANASALES,0.00
951,2,NUEVA EPS CAPITA,726,911015-PYP,HEMOCLASIFICACION SISTEMA RH [ANTIGENO RH D] POR MICROTECNICA(31683),0.00
950,2,NUEVA EPS CAPITA,311,911016,RADIOGRAFIA DE COLUMNA TORACICA,0.00
949,2,NUEVA EPS CAPITA,312,911017,RADIOGRAFIA DE COLUMNA LUMBOSACRA,0.00
948,2,NUEVA EPS CAPITA,313,911018,RADIOGRAFIA DE TORAX ( P. A. O A. P. Y LATERAL - DECUBITO LATERAL - OBLICUAS O LATERAL ),0.00
947,2,NUEVA EPS CAPITA,314,911019,RADIOGRAFIA DE ABDOMEN SIMPLE,0.00
946,2,NUEVA EPS CAPITA,315,911020,RADIOGRAFIA DE HUMERO,0.00
945,2,NUEVA EPS CAPITA,650,933700,"ENTRENAMIENTO PRE, PERI Y POST PARTO SOD",0.00
944,2,NUEVA EPS CAPITA,651,935000,"INMOVILIZACION, PRESION Y CUIDADO DE HERIDA SOD",0.00
943,2,NUEVA EPS CAPITA,337,950601,OBTURACION TEMPORAL POR DIENTE,0.00
942,2,NUEVA EPS CAPITA,727,950601-AV,MEDICION DE AGUDEZA VISUAL(31712)-AGUDEZA,0.00
941,2,NUEVA EPS CAPITA,728,950601-SP,MEDICION DE AGUDEZA VISUAL(31712)-SALUD PUBLICA,0.00
940,2,NUEVA EPS CAPITA,652,970100,SUSTITUCION DE TUBO (SONDA) NASOGASTRICO O DE ESOFAGOSTOMIA SOD,0.00
939,2,NUEVA EPS CAPITA,653,970200,SUSTITUCION DE TUBO (SONDA) DE GASTROSTOMIA SOD,0.00
938,2,NUEVA EPS CAPITA,654,972200,SUSTITUCION DE TAPON DENTAL SOD,0.00
937,2,NUEVA EPS CAPITA,360,976501,EXTRACCION DE DISPOSITIVO URETRAL,0.00
936,2,NUEVA EPS CAPITA,655,977100,EXTRACCION DE DISPOSITIVO ANTICONCEPTIVO INTRAUTERINO (DIU) SOD,0.00
935,2,NUEVA EPS CAPITA,656,978801,EXTRACCION NO QUIRURGICA DE DISPOSITIVO DE INMOVILIZACION EXTERN,0.00
934,2,NUEVA EPS CAPITA,375,990101,"EDUCACION GRUPAL EN SALUD, POR MEDICINA GENERAL",0.00
933,2,NUEVA EPS CAPITA,376,990103,"EDUCACION GRUPAL EN SALUD, POR ODONTOLOGIA",0.00
932,2,NUEVA EPS CAPITA,377,990104,"EDUCACION GRUPAL EN SALUD, POR ENFERMERIA",0.00
931,2,NUEVA EPS CAPITA,378,990105,"EDUCACION GRUPAL EN SALUD, POR NUTRICION Y DIETETICA",0.00
930,2,NUEVA EPS CAPITA,379,990106,"EDUCACION GRUPAL EN SALUD, POR PSICOLOGIA",0.00
929,2,NUEVA EPS CAPITA,380,990107,"EDUCACION GRUPAL EN SALUD, POR TRABAJO SOCIAL",0.00
928,2,NUEVA EPS CAPITA,382,990111,DEMANDA INDUCIDA CANALIZADOS ALTERACIONES DE LA EMBARAZADA,0.00
927,2,NUEVA EPS CAPITA,383,990112,"EDUCACION GRUPAL EN SALUD, POR HIGIENE ORAL",0.00
926,2,NUEVA EPS CAPITA,384,990113,"EDUCACION GRUPAL EN SALUD, POR EQUIPO INTERDISCIPLINARIO",0.00
925,2,NUEVA EPS CAPITA,385,990201,"EDUCACION INDIVIDUAL EN SALUD, POR MEDICINA GENERAL",0.00
924,2,NUEVA EPS CAPITA,386,990203,"EDUCACION INDIVIDUAL EN SALUD, POR ODONTOLOGIA",0.00
923,2,NUEVA EPS CAPITA,387,990204,"EDUCACION INDIVIDUAL EN SALUD, POR ENFERMERIA",0.00
922,2,NUEVA EPS CAPITA,388,990205,"EDUCACION INDIVIDUAL EN SALUD, POR NUTRICION Y DIETETICA",0.00
921,2,NUEVA EPS CAPITA,389,990206,"EDUCACION INDIVIDUAL EN SALUD, POR PSICOLOGIA",0.00
920,2,NUEVA EPS CAPITA,390,990207,"EDUCACION INDIVIDUAL EN SALUD, POR TRABAJO SOCIAL",0.00
919,2,NUEVA EPS CAPITA,391,990211,CONSULTA DE PRIMERA VEZ POR NUTRICION Y DIETETICA,0.00
918,2,NUEVA EPS CAPITA,392,990212,"EDUCACION INDIVIDUAL EN SALUD, POR HIGIENE ORAL",0.00
917,2,NUEVA EPS CAPITA,657,990213,"EDUCACION INDIVIDUAL EN SALUD, POR EQUIPO INTERDISCIPLINARIO",0.00
916,2,NUEVA EPS CAPITA,658,990221,"EDUCACION INDIVIDUAL EN SALUD, POR EQUIPO INTERDISCIPLINARIO Y COMUNICACION EN POBLACION INFANTIL Y ADOLESCENTE",0.00
915,2,NUEVA EPS CAPITA,659,990222,"EDUCACION INDIVIDUAL EN SALUD, POR EQUIPO INTERDISCIPLINARIO Y COMUNICACION EN POBLACION DE HOMBRES Y MUJERES EN EDAD FERTIL",0.00
914,2,NUEVA EPS CAPITA,660,990223,"EDUCACION INDIVIDUAL EN SALUD, POR EQUIPO INTERDISCIPLINARIO Y COMUNICACION EN POBLACION DE MUJERES GESTANTES Y LACTANTES",0.00
913,2,NUEVA EPS CAPITA,661,990224,"EDUCACION INDIVIDUAL EN SALUD, POR EQUIPO INTERDISCIPLINARIO Y COMUNICACION EN POBLACION DE ADULTO MAYOR",0.00
912,2,NUEVA EPS CAPITA,400,993102,VACUNACION CONTRA FIEBRE AMARILLA,0.00
911,2,NUEVA EPS CAPITA,401,993103,VACUNACION CONTRA MENINGOCOCO (AC O BC),0.00
910,2,NUEVA EPS CAPITA,402,993104,VACUNACION CONTRA SARAMPION. -- EXCY : VACUNACION COMBINADA CONTRA SARAMPION - PAROTIDITIS Y RUBEOLA [ SRP ] ( TRIPLE VIRAL ) ( 99. 3. 5. 22 ),0.00
909,2,NUEVA EPS CAPITA,403,993105,VACUNACION CONTRA PAROTIDITIS. -- EXCY : VACUNACION COMBINADA CONTRA SARAMPION - PAROTIDITIS Y RUBEOLA [ SRP ] ( TRIPLE VIRAL ) ( 99. 3. 5. 22 ),0.00
908,2,NUEVA EPS CAPITA,404,993106,VACUNACION CONTRA RUBEOLA. -- EXCY : VACUNACION COMBINADA CONTRA SARAMPION - PAROTIDITIS Y RUBEOLA [ SRP ] ( TRIPLE VIRAL ) ( 99. 3. 5. 22 ),0.00
907,2,NUEVA EPS CAPITA,405,993107,CONSEJERIA EN VIH,0.00
906,2,NUEVA EPS CAPITA,406,993120,VACUNACION CONTRA VARICELA,0.00
905,2,NUEVA EPS CAPITA,407,993122,VACUNACION CONTRA INFLUENZA,0.00
904,2,NUEVA EPS CAPITA,664,993123,"VACUNACION COMBINADA CONTRA HAEMOPHILUS INFLUENZA TIPO B, DIFTERIA,TETANOS Y TOS FERINA (TETRAVALENTE)",0.00
903,2,NUEVA EPS CAPITA,665,993124,"VACUNACION COMBINADA CONTRA DIFTERIA, TETANOS, TOS FERINA Y HEPATITIS B (TETRAVALENTE)",0.00
902,2,NUEVA EPS CAPITA,666,993125,"VACUNACION COMBINADA CONTRA DIFTERIA, TETANOS, TOS FERINA Y POLIOMELITIS (IVP)",0.00
901,2,NUEVA EPS CAPITA,408,993130,VACUNACION CONTRA ROTAVIRUS,0.00
900,2,NUEVA EPS CAPITA,667,993131,VACUNACION COMBINADA CONTRA HAEMOPHILUS INFLUENZA TIPO B. DIFTERIA. TETANOS. TOS FERINA Y POLIOMELITIS IVP (PENTAVALENTE) +,0.00
899,2,NUEVA EPS CAPITA,409,993501,VACUNACION COMBINADA CONTRA SARAMPION Y RUBEOLA [ SR ] ( DOBLE VIRAL ),0.00
898,2,NUEVA EPS CAPITA,410,993502,VACUNACION COMBINADA CONTRA SARAMPION - PAROTIDITIS Y RUBEOLA [ SRP ] ( TRIPLE VIRAL ),0.00
897,2,NUEVA EPS CAPITA,411,993503,ADMINISTRACION DE ANTITOXINA TETANICA,0.00
896,2,NUEVA EPS CAPITA,412,993504,ADMINISTRACION DE ANTITOXINA DIFTERICA,0.00
895,2,NUEVA EPS CAPITA,413,993505,VACUNACIÓN CONTRA RABIA,0.00
894,2,NUEVA EPS CAPITA,414,993506,VIH - PRUEBA RAPIDA,0.00
893,2,NUEVA EPS CAPITA,415,993507,HEPATITIS B - PRUEBA RAPIDA,0.00
892,2,NUEVA EPS CAPITA,416,993508,DENGUE - ANTICUERPOS [ IG G - IG M ] - PRUEBA RAPIDA,0.00
891,2,NUEVA EPS CAPITA,417,993509,ANTIBIOGRAMA ( DISCO ),0.00
890,2,NUEVA EPS CAPITA,729,993509-SP,VACUNACION CONTRA VARICELA(11201)-SALUD PUBLICA,0.00
889,2,NUEVA EPS CAPITA,730,993509-V,VACUNACION CONTRA VARICELA(11201)-CONTRA VARICELA,0.00
888,2,NUEVA EPS CAPITA,418,993510,ANTIBIOGRAMA CONCENTRACION MINIMA INHIBITORIA METODO AUTOMATIZADO,0.00
887,2,NUEVA EPS CAPITA,419,993512,ANTIBIOGRAMA CONCENTRACION MINIMA INHIBITORIA METODO MANUAL,0.00
886,2,NUEVA EPS CAPITA,420,993513,VACUNACION CONTRA VIRUS PAPILOMA HUMANO [VPH],0.00
885,2,NUEVA EPS CAPITA,421,993520,BACILOSCOPIA COLORACION ACIDO ALCOHOL - RESISTENTE [ ZIEHL - NEELSEN ],0.00
884,2,NUEVA EPS CAPITA,668,993521,VACUNACION COMBINADA CONTRA HEPATITIS A Y HEPATITIS B,0.00
883,2,NUEVA EPS CAPITA,422,993522,COLORACION ACIDO ALCOHOL RESISTENTE MODIFICADA Y LECTURA. -- INCY : ISOSPORA BELLI - CRYPTOSPORIDIUM - ENTRE OTROS,0.00
882,2,NUEVA EPS CAPITA,669,994100,ADMINISTRACION DE ANTITOXINA TETANICA SOD,0.00
881,2,NUEVA EPS CAPITA,425,995201,OTRA VACUNACION DEL PROGRAMA AMPLIADO DE INMUNIZACIONES,0.00
880,2,NUEVA EPS CAPITA,670,997101,APLICACION DE SELLANTES DE AUTOCURADO,0.00
879,2,NUEVA EPS CAPITA,671,997102,APLICACION DE SELLANTES DE FOTOCURADO,0.00
878,2,NUEVA EPS CAPITA,428,997103,PSICOTERAPIA DE GRUPO POR PSICOLOGIA,0.00
877,2,NUEVA EPS CAPITA,672,997104,TOPICACION DE FLUOR EN SOLUCION,0.00
876,2,NUEVA EPS CAPITA,429,997105,APLICACION DE RESINA PREVENTIVA,0.00
875,2,NUEVA EPS CAPITA,430,997106,VACUNACION CONTRA TUBERCULOSIS [ BCG ],0.00
874,2,NUEVA EPS CAPITA,432,997301,ADMINISTRACION DE TOXOIDE DIFTERICO. -- EXCY : ADMINISTRACION DE ANTITOXINA DIFTERICA ( 99. 4. 3. ) - VACUNAS COMBINADA QUE LO INCLUYEN,0.00
873,2,NUEVA EPS CAPITA,673,997310,CONTROL DE PLACA DENTAL,0.00
872,2,NUEVA EPS CAPITA,731,E906845,RUBEOLA ANTICUERPOS IG G AUTOMATIZADO,0.00
1811,1,OTRAS EPB SOLO URGENCIAS,440,129B01,INTERNACION ADULTOS COMPLEJIDAD BAJA HABITACION INDIVIDUAL (INCLUYE AISLAMIENTO),0.00
1812,1,OTRAS EPB SOLO URGENCIAS,441,129B02,INTERNACION ADULTOS COMPLEJIDAD BAJA HABITACION MULTIPLE,0.00
1835,1,OTRAS EPB SOLO URGENCIAS,6,161101,EXTRACCION DE CUERPO EXTRANO EN ORBITA,0.00
1511,1,OTRAS EPB SOLO URGENCIAS,7,180201,DRENAJE DE COLECCION DE CONDUCTO AUDITIVO EXTERNO,0.00
1512,1,OTRAS EPB SOLO URGENCIAS,8,184101,SUTURA DE LACERACION DE PABELLON AURICULAR,0.00
1513,1,OTRAS EPB SOLO URGENCIAS,9,230101,EXODONCIA DE DIENTE PERMANENTE UNIRRADICULAR,0.00
1514,1,OTRAS EPB SOLO URGENCIAS,10,230102,EXODONCIA DE DIENTE PERMANENTE MULTIRRADICULAR,0.00
1515,1,OTRAS EPB SOLO URGENCIAS,12,230201,EXODONCIA DE DIENTE TEMPORAL UNIRRADICULAR,0.00
1516,1,OTRAS EPB SOLO URGENCIAS,13,230202,EXODONCIA DE DIENTE TEMPORAL MULTIRRADICULAR,0.00
1517,1,OTRAS EPB SOLO URGENCIAS,15,231101,EXODONCIA QUIRURGICA UNIRRADICULAR,0.00
1518,1,OTRAS EPB SOLO URGENCIAS,16,231201,EXODONCIA QUIRURGICA MULTIRRADICULAR,0.00
1519,1,OTRAS EPB SOLO URGENCIAS,18,232102,OBTURACION DENTAL CON RESINA DE FOTOCURADO,0.00
1520,1,OTRAS EPB SOLO URGENCIAS,19,232103,OBTURACION DENTAL CON IONOMERO DE VIDRIO,0.00
1521,1,OTRAS EPB SOLO URGENCIAS,20,232201,OBTURACION TEMPORAL POR DIENTE,0.00
1522,1,OTRAS EPB SOLO URGENCIAS,21,232401,RECONSTRUCCION DE ANGULO INCISAL,0.00
1523,1,OTRAS EPB SOLO URGENCIAS,22,232402,RECONSTRUCCION TERCIO INCISAL,0.00
1524,1,OTRAS EPB SOLO URGENCIAS,25,237102,PULPOTOMIA,0.00
1525,1,OTRAS EPB SOLO URGENCIAS,26,237103,PULPECTOMIA,0.00
1526,1,OTRAS EPB SOLO URGENCIAS,27,237301,TERAPIA DE CONDUCTO RADICULAR EN DIENTE UNIRRADICULAR,0.00
1527,1,OTRAS EPB SOLO URGENCIAS,28,237302,TERAPIA DE CONDUCTO RADICULAR EN DIENTE BIRRADICULAR,0.00
1528,1,OTRAS EPB SOLO URGENCIAS,29,237304,TERAPIA DE CONDUCTO RADICULAR EN DIENTE TEMPORAL UNIRRADICULAR,0.00
1529,1,OTRAS EPB SOLO URGENCIAS,30,240301,"ALISADO RADICULAR, CAMPO CERRADO",0.00
1530,1,OTRAS EPB SOLO URGENCIAS,32,247401,FERULIZACION RIGIDA (SUPERIOR O INFERIOR),0.00
1531,1,OTRAS EPB SOLO URGENCIAS,33,247402,FERULIZACION SEMIRRIGIDA (SUPERIOR O INFERIOR),0.00
1532,1,OTRAS EPB SOLO URGENCIAS,34,249101,CONTROL DE HEMORRAGIA DENTAL POSQUIRURGICA,0.00
1533,1,OTRAS EPB SOLO URGENCIAS,35,274901,REMOCION DE CUERPO EXTRANO EN TEJIDOS BLANDOS DE LA BOCA,0.00
1534,1,OTRAS EPB SOLO URGENCIAS,36,275101,SUTURA O REPARACION DE LACERACION (HERIDA) EN LABIOS HASTA DE CINCO CENTIMETROS,0.00
1535,1,OTRAS EPB SOLO URGENCIAS,37,275102,SUTURA O REPARACION DE LACERACION (HERIDA) EN LABIOS DE MAS DE CINCO CENTIMETROS,0.00
1536,1,OTRAS EPB SOLO URGENCIAS,38,275104,SUTURA DE LACERACION EN LABIOS,0.00
1537,1,OTRAS EPB SOLO URGENCIAS,39,275203,SUTURA DE LACERACION DE OTRA PARTE DE LA BOCA,0.00
1538,1,OTRAS EPB SOLO URGENCIAS,41,579401,INSERCION DE DISPOSITIVO URINARIO (VESICAL),0.00
1539,1,OTRAS EPB SOLO URGENCIAS,42,579501,REEMPLAZO DE DISPOSITIVO URINARIO (VESICAL),0.00
1813,1,OTRAS EPB SOLO URGENCIAS,443,5DS002,DERECHOS DE SALA DE CURACIONES O PROCEDIMIENTOS,0.00
1814,1,OTRAS EPB SOLO URGENCIAS,444,5DS003,DERECHOS DE SALA DE PEQUENA CIRUGIA (SUTURAS),0.00
1815,1,OTRAS EPB SOLO URGENCIAS,445,5DS004,DERECHOS DE SALA DE YESOS,0.00
1816,1,OTRAS EPB SOLO URGENCIAS,446,5DSB01,DERECHOS DE SALA DE OBSERVACION EN URGENCIAS COMPLEJIDAD BAJA,0.00
1817,1,OTRAS EPB SOLO URGENCIAS,447,601T01,TRASLADO ASISTENCIAL BASICO TERRESTRE PRIMARIO,0.00
1818,1,OTRAS EPB SOLO URGENCIAS,448,601T02,TRASLADO ASISTENCIAL BASICO TERRESTRE SECUNDARIO,0.00
1540,1,OTRAS EPB SOLO URGENCIAS,43,697101,INSERCION DE DISPOSITIVO INTRAUTERINO ANTICONCEPTIVO [DIU],0.00
1541,1,OTRAS EPB SOLO URGENCIAS,46,735301,ASISTENCIA DEL PARTO CON O SIN EPISIORRAFIA O PERINEORRAFIA,0.00
1542,1,OTRAS EPB SOLO URGENCIAS,47,735980,OTRA ASISTENCIA MANUAL DEL PARTO ESPONTANEO,0.00
1543,1,OTRAS EPB SOLO URGENCIAS,49,754101,"REMOCION MANUAL DE PLACENTA RETENIDA O REVISION UTERINA, SIN ATENCION DEL PARTO",0.00
1544,1,OTRAS EPB SOLO URGENCIAS,50,786902,"EXTRACCION DE CUERPO EXTRANO EN FALANGES (UNO O MAS) DE MANO, VIA ABIERTA",0.00
1819,1,OTRAS EPB SOLO URGENCIAS,51,797101,REDUCCION CERRADA DE LUXACION EN HOMBRO,0.00
1507,1,OTRAS EPB SOLO URGENCIAS,1,82101,RESECCION DE CHALAZION VIA ANTERIOR,0.00
1508,1,OTRAS EPB SOLO URGENCIAS,2,82102,RESECCION DE CHALAZION VIA POSTERIOR,0.00
1545,1,OTRAS EPB SOLO URGENCIAS,52,829910,EXTRACCION DE CUERPO EXTRANO EN TEJIDOS BLANDOS DE DEDOS DE LA MANO,0.00
1546,1,OTRAS EPB SOLO URGENCIAS,55,861101,DRENAJE DE COLECCION SUPERFICIAL DE PIEL O TEJIDO CELULAR SUBCUTANEO POR INCISION O ASPIRACION,0.00
1547,1,OTRAS EPB SOLO URGENCIAS,56,861102,DRENAJE DE COLECCION PROFUNDA EN PIEL O TEJIDO CELULAR SUBCUTANEO POR INCISION O ASPIRACION,0.00
1548,1,OTRAS EPB SOLO URGENCIAS,57,861201,EXTRACCION DE CUERPO EXTRANO EN PIEL O TEJIDO CELULAR SUBCUTANEO DE AREA GENERAL POR INCISION,0.00
1549,1,OTRAS EPB SOLO URGENCIAS,58,861202,EXTRACCION DE CUERPO EXTRANO EN PIEL O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL POR INCISION,0.00
1550,1,OTRAS EPB SOLO URGENCIAS,61,862701,ONICECTOMIA,0.00
1551,1,OTRAS EPB SOLO URGENCIAS,62,865101,"SUTURA DE HERIDA UNICA, EN AREA GENERAL",0.00
1552,1,OTRAS EPB SOLO URGENCIAS,63,865102,"SUTURA DE HERIDA MULTIPLE, EN AREA GENERAL",0.00
1553,1,OTRAS EPB SOLO URGENCIAS,64,865201,SUTURA DE HERIDA UNICA DE CARA,0.00
1554,1,OTRAS EPB SOLO URGENCIAS,66,865203,"SUTURA DE HERIDA UNICA DE PLIEGUES DE FLEXION, GENITALES, MANOS Y PIES",0.00
1555,1,OTRAS EPB SOLO URGENCIAS,67,865204,SUTURA DE HERIDA MULTIPLE DE CARA,0.00
1556,1,OTRAS EPB SOLO URGENCIAS,68,865205,SUTURA DE HERIDA MULTIPLE DE CARA SIN COMPROMISO DE LABIOS O PARPADOS,0.00
1557,1,OTRAS EPB SOLO URGENCIAS,69,865206,"SUTURA DE HERIDA MULTIPLE DE PLIEGUES DE FLEXION, GENITALES, MANOS Y PIES",0.00
1558,1,OTRAS EPB SOLO URGENCIAS,70,865207,SUTURA DE HERIDA PARCIAL DE CUERO CABELLUDO (ESCALPE),0.00
